,FixID,Fixation X,Fixation Y,Fixation Start,Fixation End,Fixation Duration,Fixation Dispersion,Paragraph1,Paragraph2,Paragraph3,Paragraph4,Paragraph5,Paragraph6,Text_Area,SubFigure1,SubFigure2,SubFigure3,Figure,Formula
383,384.0,1647.2002,610.75,386328.7064,386436.9955,108.2891,0.2462,0,0,0,0,0,0,0,0,0,1,1,0
384,385.0,1643.8964,606.9027,386520.3103,386586.9705,66.6602,0.1076,0,0,0,0,0,0,0,0,0,1,1,0
385,386.0,1689.3215,492.7857,386786.9844,386928.6333,141.6488,0.162,0,0,0,0,0,0,0,0,0,1,1,0
386,387.0,1709.1991,448.185,386995.2989,387086.9158,91.6169,0.4949,0,0,0,0,0,0,0,0,0,1,1,0
387,388.0,1655.1670000000001,434.4441,387503.5501,387620.1965,116.6464,0.1432,0,0,0,0,0,0,0,0,0,1,1,0
388,389.0,1683.6653,482.00199999999995,387703.5114,387778.5021,74.9907,0.1732,0,0,0,0,0,0,0,0,0,1,1,0
389,390.0,1712.6876,521.3762,387911.8206,388020.1627,108.3421,0.2685,0,0,0,0,0,0,0,0,0,1,1,0
390,391.0,1693.8125,551.3124,388045.1393,388161.8096,116.6702,0.2721,0,0,0,0,0,0,0,0,0,1,1,0
391,392.0,1682.1658,601.8475,388195.1596,388278.4465,83.2869,0.5078,0,0,0,0,0,0,0,0,0,1,1,0
392,393.0,1697.4011,608.3947,391841.5017,391991.4923,149.9905,0.2777,0,0,0,0,0,0,0,0,0,1,1,0
393,394.0,436.5728,808.2856,395454.6277,395546.2956,91.6679,0.2214,0,0,0,0,0,1,1,0,0,0,0,0
394,395.0,807.4044,819.6478,396196.2279,396304.5365,108.3086,0.1309,0,0,0,0,0,1,1,0,0,0,0,0
395,396.0,208.6058,846.9632,397012.7938,397429.4062,416.6124,0.2709,0,0,0,0,0,1,1,0,0,0,0,0
396,397.0,337.1723,863.8553,397562.7262,397746.04,183.3138,0.4063,0,0,0,0,0,1,1,0,0,0,0,0
397,398.0,414.0532,837.3325,397904.37100000004,398004.3434,99.9724,0.3691,0,0,0,0,0,1,1,0,0,0,0,0
398,399.0,1604.8583,721.5475,399395.8614,399520.8821,125.0207,0.2453,0,0,0,0,0,0,0,0,0,1,1,0
399,400.0,372.5,828.9,399654.1959,399737.5056,83.3097,0.2464,0,0,0,0,0,1,1,0,0,0,0,0
400,401.0,260.125,795.4582,399804.146,399954.1802,150.0342,0.1484,0,0,0,0,0,0,1,0,0,0,0,0
401,402.0,206.8185,820.5643,400179.1125,400370.7564,191.6439,0.2566,0,0,0,0,0,1,1,0,0,0,0,0
402,403.0,1769.2057,547.5573,400487.4161,400704.0781,216.6619,0.3493,0,0,0,0,0,0,0,0,0,1,1,0
403,404.0,1683.1,519.6,400737.4059,400820.7284,83.3225,0.1818,0,0,0,0,0,0,0,0,0,1,1,0
404,405.0,866.6217,823.2487,403078.8185,403170.4625,91.64399999999999,0.139,0,0,0,0,0,1,1,0,0,0,0,0
405,406.0,746.6044,825.1054,408853.17799999996,408978.1445,124.9665,0.1746,0,0,0,0,0,1,1,0,0,0,0,0
406,407.0,745.8791,822.3277,409053.1837,409211.4408,158.2571,0.272,0,0,0,0,0,1,1,0,0,0,0,0
407,408.0,694.1443,825.4296,409236.5083,409361.4456,124.9373,0.0842,0,0,0,0,0,1,1,0,0,0,0,0
408,409.0,587.7693,799.3576,409594.7402,409719.7538,125.0136,0.6494,0,0,0,0,0,1,1,0,0,0,0,0
409,410.0,524.1248,811.3743,409986.3552,410053.0275,66.6724,0.1535,0,0,0,0,0,1,1,0,0,0,0,0
410,411.0,715.3659,810.0812,410369.6476,410602.9712,233.3236,0.2833,0,0,0,0,0,1,1,0,0,0,0,0
411,412.0,808.7513,827.1769,410761.32200000004,410986.2438,224.9217,0.3868,0,0,0,0,0,1,1,0,0,0,0,0
412,413.0,913.6057,828.467,411102.8988,411302.8938,199.995,0.2491,0,0,0,0,0,1,1,0,0,0,0,0
413,414.0,1312.7519,614.5001,436825.0699,436900.0511,74.9812,0.1654,0,0,0,0,0,0,0,1,0,0,1,0
414,415.0,1495.8808,736.8415,451061.612,451219.9229,158.3109,0.3235,0,0,0,0,0,0,0,0,1,0,1,0
415,416.0,1485.1297,748.4639999999999,451303.2681,451611.5593,308.2912,0.1918,0,0,0,0,0,0,0,0,1,0,1,0
416,417.0,1482.1513,759.3985,451853.21200000006,451961.5255,108.3135,0.1361,0,0,0,0,0,0,0,0,1,0,1,0
417,418.0,1475.0,784.7858,452319.8005,452511.4476,191.6471,0.2716,0,0,0,0,0,0,0,0,1,0,1,0
418,419.0,1442.7953,760.3224,452544.7778,452861.4111,316.6333,0.2792,0,0,0,0,0,0,0,0,1,0,1,0
419,420.0,1703.0434,779.2459,452978.0919,453186.3876,208.2957,0.2746,0,0,0,0,0,0,0,0,0,1,1,0
420,421.0,247.9998,685.0457,453911.3639,454069.6101,158.2462,0.1824,0,0,0,0,1,0,1,0,0,0,0,0
421,422.0,190.5354,607.1801,454119.6051,454469.5925,349.9874,0.3052,0,0,0,0,1,0,1,0,0,0,0,0
422,423.0,1519.125,723.1875,455327.8038,455394.4809,66.6771,0.2364,0,0,0,0,0,0,0,0,1,0,1,0
423,424.0,1710.5556,505.8333,457299.3475,457374.33700000006,74.9896,0.1466,0,0,0,0,0,0,0,0,0,1,1,0
424,425.0,657.3329,366.8338,460128.5416,460220.2131,91.6715,0.1334,0,0,0,0,0,0,1,0,0,0,0,0
425,426.0,681.6410000000001,222.0003,460328.5256,460461.8304,133.3047,0.2955,0,1,0,0,0,0,1,0,0,0,0,0
426,427.0,196.4291,424.9989,460553.5053,460886.786,333.2807,0.2926,0,0,1,0,0,0,1,0,0,0,0,0
427,428.0,168.9851,491.1911,460953.4411,461253.4014,299.9603,0.3138,0,0,1,0,0,0,1,0,0,0,0,0
428,429.0,1393.6466,232.0286,461595.0564,461786.7234,191.667,0.2105,0,0,0,0,0,0,0,0,0,0,0,1
429,430.0,1305.8203,205.4351,461803.3559,461961.6667,158.3107,0.2551,0,0,0,0,0,0,0,0,0,0,0,1
430,431.0,1579.1958,227.7136,462086.6497,462253.2897,166.64,0.3733,0,0,0,0,0,0,0,0,0,0,0,1
431,432.0,1383.14,273.06,462728.25200000004,462936.5494,208.2974,0.2374,0,0,0,0,0,0,0,0,0,0,0,1
432,433.0,1320.5347,223.5956,462961.5472,463411.5315,449.9843,0.2688,0,0,0,0,0,0,0,0,0,0,0,1
433,434.0,1545.1154,215.5769,463453.1659,463561.5191,108.3531,0.2812,0,0,0,0,0,0,0,0,0,0,0,1
434,435.0,1530.3118,242.5622,463611.4971,463686.4653,74.9682,0.2113,0,0,0,0,0,0,0,0,0,0,0,1
435,436.0,1611.8329999999999,229.5669,463703.1598,463853.1456,149.9858,0.2372,0,0,0,0,0,0,0,0,0,0,0,1
436,437.0,1710.8511,223.5022,463928.115,464161.427,233.312,0.298,0,0,0,0,0,0,0,0,0,0,0,1
437,438.0,1423.5738,239.9268,464211.4221,464294.73299999995,83.3109,0.2149,0,0,0,0,0,0,0,0,0,0,0,1
438,439.0,1294.491,219.9435,464411.4043,464744.6987,333.2944,0.2205,0,0,0,0,0,0,0,0,0,0,0,1
439,440.0,1216.6621,215.8524,464828.0663,464977.9938,149.9275,0.1909,0,0,0,0,0,0,0,0,0,0,0,1
440,441.0,1346.9026,212.2285,465169.6491,465386.2924,216.6433,0.175,0,0,0,0,0,0,0,0,0,0,0,1
441,442.0,1469.6818,218.2727,465411.2976,465502.9526,91.6551,0.2364,0,0,0,0,0,0,0,0,0,0,0,1
442,443.0,1462.6759,223.5873,465636.2544,465802.8997,166.6454,0.1527,0,0,0,0,0,0,0,0,0,0,0,1
443,444.0,1554.4033,238.5008,466086.2502,466186.2401,99.9899,0.0938,0,0,0,0,0,0,0,0,0,0,0,1
444,445.0,1481.8664,236.778,466227.8687,466469.5098,241.6411,0.2455,0,0,0,0,0,0,0,0,0,0,0,1
445,446.0,1365.4547,224.773,466577.838,466677.8055,99.9676,0.2093,0,0,0,0,0,0,0,0,0,0,0,1
446,447.0,1378.3,211.65,466877.8039,466961.1223,83.3184,0.1189,0,0,0,0,0,0,0,0,0,0,0,1
447,448.0,1470.9548,228.7669,466986.1099,467227.7586,241.6487,0.2615,0,0,0,0,0,0,0,0,0,0,0,1
448,449.0,1553.3486,233.2113,467244.4218,467361.0782,116.6563,0.3228,0,0,0,0,0,0,0,0,0,0,0,1
449,450.0,1699.9375,205.875,467577.7071,467644.3607,66.6536,0.2097,0,0,0,0,0,0,0,0,0,0,0,1
450,451.0,1671.213,223.0056,467677.6914,468127.6749,449.9834,0.3552,0,0,0,0,0,0,0,0,0,0,0,1
451,452.0,1728.9155,212.3309,468152.6564,468444.295,291.6386,0.3439,0,0,0,0,0,0,0,0,0,0,0,1
452,453.0,1244.0417,636.2083,468677.5909,468777.614,100.0231,0.2587,0,0,0,0,0,0,0,1,0,0,1,0
453,454.0,1213.9509,628.8972,468835.9683,469235.8671,399.8988,0.2514,0,0,0,0,0,0,0,1,0,0,1,0
454,455.0,1306.1111,621.2222,469327.5139,469402.4991,74.9852,0.2205,0,0,0,0,0,0,0,1,0,0,1,0
455,456.0,1695.3186,227.9943,469519.1552,469744.1311,224.9759,0.321,0,0,0,0,0,0,0,0,0,0,0,1
456,457.0,1730.9643,227.8929,469802.4976,469919.1258,116.6282,0.2248,0,0,0,0,0,0,0,0,0,0,0,1
457,458.0,1236.108,624.7099,470085.7954,470260.76399999997,174.9687,0.2505,0,0,0,0,0,0,0,1,0,0,1,0
458,459.0,1301.4131,611.3583,470277.405,470577.3766,299.9716,0.2546,0,0,0,0,0,0,0,1,0,0,1,0
459,460.0,1244.3056,603.3889,470594.0624,470744.0205,149.9581,0.2417,0,0,0,0,0,0,0,1,0,0,1,0
460,461.0,1694.997,242.975,470860.6902,471052.3575,191.6672,0.3279,0,0,0,0,0,0,0,0,0,0,0,1
461,462.0,1731.356,247.2097,471135.6689,471302.2982,166.6292,0.2198,0,0,0,0,0,0,0,0,0,0,0,1
462,463.0,1603.6252,255.3128,471360.6283,471502.2856,141.6573,0.1531,0,0,0,0,0,0,0,0,0,0,0,1
463,464.0,1655.6669,252.1688,471618.9484,471693.955,75.0066,0.079,0,0,0,0,0,0,0,0,0,0,0,1
464,465.0,1688.9802,252.1485,471710.5902,471918.8902,208.3001,0.1851,0,0,0,0,0,0,0,0,0,0,0,1
465,466.0,1229.7977,568.7467,472018.896,472127.2118,108.3158,0.1859,0,0,0,0,0,0,0,1,0,0,1,0
466,467.0,1224.4445,612.6078,472193.8845,472568.8405,374.9559,0.2894,0,0,0,0,0,0,0,1,0,0,1,0
467,468.0,1266.9,593.4,472610.5011,472693.8218,83.3207,0.3056,0,0,0,0,0,0,0,1,0,0,1,0
468,469.0,1302.2757,615.4209,472735.4835,472927.1466,191.6631,0.301,0,0,0,0,0,0,0,1,0,0,1,0
469,470.0,1284.1482,558.7083,472993.7925,473527.0663,533.2738,0.3746,0,0,0,0,0,0,0,1,0,0,1,0
470,471.0,1227.3138,633.5880000000001,473677.0412,473960.3357,283.2945,0.3079,0,0,0,0,0,0,0,1,0,0,1,0
471,472.0,1235.3981,608.3504,473977.0075,474102.0065,124.999,0.2252,0,0,0,0,0,0,0,1,0,0,1,0
472,473.0,1246.1431,471.7519,474293.6555,474535.2732,241.6177,0.2565,0,0,0,0,0,0,0,1,0,0,1,0
473,474.0,1279.8244,493.7208,474593.6072,474818.6269,225.0197,0.2796,0,0,0,0,0,0,0,1,0,0,1,0
474,475.0,1270.4569999999999,533.5683,474851.9389,475285.1954,433.2564,0.3131,0,0,0,0,0,0,0,1,0,0,1,0
475,476.0,1436.25,520.9374,475368.5193,475535.1671,166.6479,0.2125,0,0,0,0,0,0,0,0,1,0,1,0
476,477.0,1471.5826,517.6691,475551.8704,475701.8393,149.9689,0.1359,0,0,0,0,0,0,0,0,1,0,1,0
477,478.0,1442.6336,464.0426,475751.828,476085.1505,333.3225,0.228,0,0,0,0,0,0,0,0,1,0,1,0
478,479.0,1501.2691,470.8072,476251.7725,476626.7046,374.9321,0.2972,0,0,0,0,0,0,0,0,1,0,1,0
479,480.0,1274.157,436.08099999999996,476868.3501,477026.6911,158.341,0.2596,0,0,0,0,0,0,0,1,0,0,1,0
480,481.0,1691.7954,469.2266,477351.6413,477551.6037,199.9623,0.3494,0,0,0,0,0,0,0,0,0,1,1,0
481,482.0,1457.1058,465.0534,477601.6032,477859.9209,258.3177,0.2802,0,0,0,0,0,0,0,0,1,0,1,0
482,483.0,1285.1058,454.9964,477901.6095,478134.8803,233.2708,0.243,0,0,0,0,0,0,0,1,0,0,1,0
483,484.0,1233.1786,623.25,479159.7782,479276.4227,116.6445,0.1773,0,0,0,0,0,0,0,1,0,0,1,0
484,485.0,1247.5007,600.1255,479293.1106,479359.7436,66.6329,0.1366,0,0,0,0,0,0,0,1,0,0,1,0
485,486.0,1245.9997,551.4305,479376.4209,479443.0656,66.6447,0.2776,0,0,0,0,0,0,0,1,0,0,1,0
486,487.0,1263.9106,532.2651,479501.4124,479651.3707,149.9583,0.28600000000000003,0,0,0,0,0,0,0,1,0,0,1,0
487,488.0,1270.8718,587.7508,479801.3916,479868.0198,66.6282,0.1037,0,0,0,0,0,0,0,1,0,0,1,0
488,489.0,1487.5332,584.0471,480101.3476,480367.9741,266.6265,0.2075,0,0,0,0,0,0,0,0,1,0,1,0
489,490.0,1491.4537,635.8213,480384.6499,480592.9661,208.3161,0.2848,0,0,0,0,0,0,0,0,1,0,1,0
490,491.0,1312.1989999999998,628.9999,480701.3261,480776.3059,74.9798,0.2191,0,0,0,0,0,0,0,1,0,0,1,0
491,492.0,1722.1736,715.6598,481267.8859,481434.5226,166.6367,0.2195,0,0,0,0,0,0,0,0,0,1,1,0
492,493.0,1622.6674,504.16900000000004,481826.1334,481901.1494,75.016,0.0645,0,0,0,0,0,0,0,0,0,1,1,0
493,494.0,1439.7285,404.4307,482201.0976,482534.407,333.3095,0.4274,0,0,0,0,0,0,0,0,1,0,1,0
494,495.0,1250.5067,389.6101,482576.0712,482826.0353,249.9641,0.2874,0,0,0,0,0,0,0,1,0,0,1,0
495,496.0,1290.4664,389.5003,482892.6857,483284.3178,391.6321,0.2854,0,0,0,0,0,0,0,1,0,0,1,0
496,497.0,1238.8416,387.3032,483300.9697,483600.9537,299.98400000000004,0.2598,0,0,0,0,0,0,0,1,0,0,1,0
497,498.0,1276.5483,383.8037,483667.6385,484009.2372,341.5986,0.3017,0,0,0,0,0,0,0,1,0,0,1,0
498,499.0,1306.5256,398.5306,484017.5567,484267.5617,250.005,0.3741,0,0,0,0,0,0,0,1,0,0,1,0
499,500.0,1336.1307,391.9873,484300.8607,484625.8296,324.9689,0.2663,0,0,0,0,0,0,0,1,0,0,1,0
500,501.0,1409.2778,400.2963,484642.4878,484867.5058,225.018,0.2736,0,0,0,0,0,0,0,0,1,0,1,0
501,502.0,1458.3038,402.6626,484875.8309,485225.7588,349.9278,0.2738,0,0,0,0,0,0,0,0,1,0,1,0
502,503.0,1485.8626,404.3613,485234.0901,485434.0688,199.9787,0.2213,0,0,0,0,0,0,0,0,1,0,1,0
503,504.0,1550.1014,408.7663,485450.7344,485617.37799999997,166.6436,0.2521,0,0,0,0,0,0,0,0,1,0,1,0
504,505.0,1567.9575,403.2847,485925.68700000003,486142.3192,216.6323,0.3616,0,0,0,0,0,0,0,0,1,0,1,0
505,506.0,1533.1329999999998,396.8259,486225.6837,486442.3028,216.6191,0.4213,0,0,0,0,0,0,0,0,1,0,1,0
506,507.0,1669.7807,402.6989,486542.2932,486825.5926,283.2993,0.2926,0,0,0,0,0,0,0,0,0,1,1,0
507,508.0,1732.8575,403.0,487125.5609,487225.5392,99.9783,0.26899999999999996,0,0,0,0,0,0,0,0,0,1,1,0
508,509.0,1768.0644,402.9731,487325.5521,487583.8278,258.2757,0.2483,0,0,0,0,0,0,0,0,0,1,1,0
509,510.0,1770.25,402.0844,487658.8546,487783.809,124.9544,0.1645,0,0,0,0,0,0,0,0,0,1,1,0
510,511.0,1285.9986,384.2885,488050.4588,488675.409,624.9501,0.2783,0,0,0,0,0,0,0,0,0,0,1,0
511,512.0,1425.2652,396.4488,488750.3733,488983.6918,233.3186,0.2242,0,0,0,0,0,0,0,0,1,0,1,0
512,513.0,1493.9091,416.3636,489183.7834,489275.3397,91.5564,0.2841,0,0,0,0,0,0,0,0,1,0,1,0
513,514.0,1722.7727,398.3636,489375.3005,489466.9988,91.6983,0.1842,0,0,0,0,0,0,0,0,0,1,1,0
514,515.0,1669.4829,412.7012,489716.9452,490000.2439,283.2987,0.27899999999999997,0,0,0,0,0,0,0,0,0,1,1,0
515,516.0,1688.6179,470.5791,490108.5598,490275.2745,166.7147,0.3456,0,0,0,0,0,0,0,0,0,1,1,0
516,517.0,1716.521,528.1458,490425.2123,491675.0958,1249.8835,0.3731,0,0,0,0,0,0,0,0,0,1,1,0
517,518.0,1668.9487,489.8452,491775.0504,491900.0695,125.01899999999999,0.2302,0,0,0,0,0,0,0,0,0,1,1,0
518,519.0,1688.0833,486.1667,492000.0151,492100.0038,99.9888,0.1966,0,0,0,0,0,0,0,0,0,1,1,0
519,520.0,1723.211,755.0919,492649.9637,492858.2456,208.2819,0.1911,0,0,0,0,0,0,0,0,0,1,1,0
520,521.0,1719.0002,758.4999,493224.9031,493324.8781,99.975,0.0976,0,0,0,0,0,0,0,0,0,1,1,0
521,522.0,1682.8507,759.4434,493441.5345,493566.5193,124.9848,0.1919,0,0,0,0,0,0,0,0,0,1,1,0
522,523.0,1744.013,758.1988,493724.8445,494008.136,283.2915,0.1612,0,0,0,0,0,0,0,0,0,1,1,0
523,524.0,1741.1789999999999,238.8323,494066.4472,494149.7706,83.3234,0.4245,0,0,0,0,0,0,0,0,0,0,0,1
524,525.0,1697.7988,251.7682,494166.4359,494333.0833,166.6474,0.2539,0,0,0,0,0,0,0,0,0,0,0,1
525,526.0,1663.625,236.775,494416.4156,494583.0547,166.639,0.1678,0,0,0,0,0,0,0,0,0,0,0,1
526,527.0,1731.2036,768.5993,495124.6817,495233.0008,108.319,0.1427,0,0,0,0,0,0,0,0,0,1,1,0
527,528.0,1724.8609,759.7168,495324.6531,495416.3435,91.6904,0.1211,0,0,0,0,0,0,0,0,0,1,1,0
528,529.0,1716.0873,241.3666,495699.6171,496066.2431,366.626,0.2139,0,0,0,0,0,0,0,0,0,0,0,1
529,530.0,1666.5417,750.5833,496274.5544,496374.5416,99.9872,0.21600000000000003,0,0,0,0,0,0,0,0,0,1,1,0
530,531.0,1725.3382,746.3382,496382.8912,496457.8471,74.9559,0.1905,0,0,0,0,0,0,0,0,0,1,1,0
531,532.0,1720.2024,751.5936,496624.5152,496741.1711,116.6558,0.2495,0,0,0,0,0,0,0,0,0,1,1,0
532,533.0,1212.9919,659.5031,497374.4486,497441.0892,66.6406,0.2044,0,0,0,0,0,0,0,1,0,0,1,0
533,534.0,1672.8231,779.9579,498340.9907,498482.66799999995,141.6772,0.1984,0,0,0,0,0,0,0,0,0,1,1,0
534,535.0,1512.0612,766.2105,498790.92600000004,498999.2464,208.3204,0.2616,0,0,0,0,0,0,0,0,1,0,1,0
535,536.0,1398.345,775.6721,499449.1924,499515.8529,66.6605,0.2277,0,0,0,0,0,0,0,0,1,0,1,0
536,537.0,1312.4996,446.6286,500207.50700000004,500324.1373,116.6304,0.2433,0,0,0,0,0,0,0,1,0,0,1,0
537,538.0,1280.2733,385.9993,500474.1086,500599.0599,124.9513,0.1601,0,0,0,0,0,0,0,0,0,0,1,0
538,539.0,1275.4984,521.5016,500674.073,500740.7281,66.6552,0.0985,0,0,0,0,0,0,0,1,0,0,1,0
539,540.0,1278.3744,493.214,500865.7205,501140.6747,274.9542,0.2747,0,0,0,0,0,0,0,1,0,0,1,0
540,541.0,1712.114,763.2965,501490.6347,501773.9871,283.3525,0.2483,0,0,0,0,0,0,0,0,0,1,1,0
541,542.0,1247.7629,393.0853,502965.4771,503115.4568,149.9797,0.231,0,0,0,0,0,0,0,1,0,0,1,0
542,543.0,1412.0112,436.1451,503148.7836,503348.7569,199.9733,0.1945,0,0,0,0,0,0,0,0,1,0,1,0
543,544.0,1400.9263,400.1179,503365.4198,503657.0921,291.6724,0.4204,0,0,0,0,0,0,0,0,1,0,1,0
544,545.0,1243.4284,386.1433,503798.7063,503882.0659,83.3596,0.1768,0,0,0,0,0,0,0,1,0,0,1,0
545,546.0,1284.2194,382.6332,503890.3691,504098.6816,208.3125,0.1603,0,0,0,0,0,0,0,1,0,0,1,0
546,547.0,1502.0459,400.9053,504432.0191,504715.3627,283.3436,0.215,0,0,0,0,0,0,0,0,1,0,1,0
547,548.0,1692.9673,400.8961,505515.1883,505765.1737,249.9854,0.1913,0,0,0,0,0,0,0,0,0,1,1,0
548,549.0,1722.4976,474.8149,505798.485,506098.4692,299.9843,0.2847,0,0,0,0,0,0,0,0,0,1,1,0
549,550.0,1465.4636,229.3927,506148.4894,506298.4326,149.9433,0.2462,0,0,0,0,0,0,0,0,0,0,0,1
550,551.0,692.654,259.445,506356.7591,506423.41799999995,66.6589,0.25,0,1,0,0,0,0,1,0,0,0,0,0
551,552.0,661.9447,208.946,506540.1,506673.4062,133.3062,0.1545,0,1,0,0,0,0,1,0,0,0,0,0
552,553.0,257.7143,231.357,506798.3794,506965.0425,166.6631,0.2213,1,0,0,0,0,0,1,0,0,0,0,0
553,554.0,659.7778,467.7778,508095.3084,508170.2909,74.9826,0.2076,0,0,0,1,0,0,1,0,0,0,0,0
554,555.0,579.3611,178.5833,508386.9241,508536.9228,149.9987,0.1899,0,1,0,0,0,0,1,0,0,0,0,0
555,556.0,213.5194,201.9365,508620.2529,508861.906,241.6531,0.2861,1,0,0,0,0,0,1,0,0,0,0,0
556,557.0,298.3518,176.2522,508903.5659,509020.209,116.6431,0.2248,1,0,0,0,0,0,1,0,0,0,0,0
557,558.0,312.0404,693.2659,509111.8549,509236.8431,124.9882,0.2602,0,0,0,0,1,0,1,0,0,0,0,0
558,559.0,168.3077,840.5744,509378.4962,509611.8252,233.329,0.3436,0,0,0,0,0,1,1,0,0,0,0,0
559,560.0,236.9259,820.0744,509661.8508,509853.4492,191.5983,0.2444,0,0,0,0,0,1,1,0,0,0,0,0
560,561.0,348.3486,826.1509,509928.4198,510028.4243,100.0045,0.2996,0,0,0,0,0,1,1,0,0,0,0,0
561,562.0,506.5312,824.0,510145.0768,510278.3791,133.3024,0.2753,0,0,0,0,0,1,1,0,0,0,0,0
562,563.0,732.8652,831.7281,510420.0544,510628.3593,208.3049,0.332,0,0,0,0,0,1,1,0,0,0,0,0
563,564.0,196.6249,806.5004,510728.3651,510794.9979,66.6328,0.2343,0,0,0,0,0,1,1,0,0,0,0,0
564,565.0,205.3577,823.0963,510878.3136,511136.6391,258.3255,0.2681,0,0,0,0,0,1,1,0,0,0,0,0
565,566.0,289.7431,616.7015,511219.9609,511369.9435,149.9826,0.3561,0,0,0,0,1,0,1,0,0,0,0,0
566,567.0,666.8609,459.4109,511436.5915,511878.2688,441.6774,0.3247,0,0,0,1,0,0,1,0,0,0,0,0
567,568.0,863.4162,469.0009,511919.9024,512019.8599,99.9574,0.2075,0,0,0,1,0,0,1,0,0,0,0,0
568,569.0,1275.5329,469.3859,512069.849,512311.4909,241.6419,0.3457,0,0,0,0,0,0,0,1,0,0,1,0
569,570.0,1422.3558,432.4423,512344.8194,512644.8059,299.9866,0.2192,0,0,0,0,0,0,0,0,1,0,1,0
570,571.0,1539.7246,413.0032,512669.8077,512869.79,199.9822,0.2301,0,0,0,0,0,0,0,0,1,0,1,0
571,572.0,1668.5437,419.9558,512903.1218,513103.0798,199.958,0.2457,0,0,0,0,0,0,0,0,0,1,1,0
572,573.0,1496.5625,306.5784,513353.0393,513586.3778,233.3385,0.225,0,0,0,0,0,0,0,0,0,0,0,1
573,574.0,1223.7782,632.4227,516852.7076,517769.2217,916.5141,0.298,0,0,0,0,0,0,0,1,0,0,1,0
